,ClipID,Boredom,Engagement,Confusion,Frustration 
2407,2100592020.avi,1,3,0,0
2408,2100592021.avi,1,3,0,0
2409,2100592022.avi,0,2,0,0
2410,2100592023.avi,0,3,1,0
2411,2100592024.avi,0,3,0,0
2412,2100592025.avi,0,2,0,0
2413,2100592026.avi,1,3,0,0
2414,2100592027.avi,1,2,1,0
2415,2100592028.avi,1,3,1,0
2416,2100592029.avi,0,3,1,0
2417,2100592030.avi,0,2,0,0
2418,2100592032.avi,2,3,1,1
2419,2100592033.avi,0,3,0,0
2420,2100592034.avi,2,3,0,0
2421,2100592035.avi,0,2,0,0
2422,2100592036.avi,0,2,0,1
2423,2100592038.avi,0,2,0,0
2424,2100592040.avi,0,2,0,0
2425,2100592041.avi,0,3,0,0
2426,2100592042.avi,1,3,0,0
2427,2100592043.avi,0,2,0,0
2428,2100592044.avi,0,3,0,0
2429,2100592046.avi,1,2,0,1
2430,2100592047.avi,0,3,0,0
2431,2100592048.avi,0,2,0,0
2432,2100592049.avi,0,3,0,0
2433,2100592052.avi,2,2,0,0
2434,2100592053.avi,0,3,2,0
2435,2100592054.avi,1,2,0,1
2436,2100592056.avi,0,2,0,0
2437,2100592057.avi,2,2,0,0
2438,2100592058.avi,0,2,0,0
2439,2100592059.avi,0,3,0,0
2440,2100592060.avi,0,2,0,0
2441,2100592064.avi,2,2,0,0
2442,2100592065.avi,0,2,0,0
2443,2100592066.avi,1,2,0,0
2444,2100592067.avi,0,3,0,0
2445,2100592068.avi,0,2,0,0
2446,2100592069.avi,0,3,0,0
2447,2100592070.avi,2,2,0,0
2448,2100592071.avi,1,2,1,0
2449,2100592072.avi,0,3,0,0
2450,2100601001.avi,2,3,1,0
2451,2100601002.avi,1,3,0,0
2452,2100601004.avi,2,2,1,0
2453,2100601005.avi,3,2,1,1
2454,2100601006.avi,1,2,0,1
2455,2100601007.avi,2,2,2,2
2456,2100601008.avi,0,3,0,0
2457,2100601009.avi,2,2,2,1
2458,2100601010.avi,1,3,0,0
2459,2100601011.avi,2,3,0,0
2460,2100601012.avi,1,1,0,0
2461,2100601013.avi,0,2,1,0
2462,2100601014.avi,0,3,0,0
2463,2100601015.avi,1,2,0,0
2464,2100601016.avi,0,3,0,0
2465,2100601017.avi,0,3,0,0
2466,2100601018.avi,0,1,2,0
2467,2100601020.avi,0,3,0,0
2468,2100601021.avi,2,2,0,0
2469,2100601023.avi,0,2,1,0
2470,2100601024.avi,0,2,0,0
2471,2100601025.avi,1,2,0,0
2472,2100601027.avi,2,2,0,1
2473,2100601028.avi,0,2,2,0
2474,2100601029.avi,1,2,0,0
2475,2100601030.avi,0,3,0,0
2476,2100601031.avi,2,2,0,0
2477,2100601032.avi,1,2,0,0
2478,2100601033.avi,0,3,1,0
2479,2100601035.avi,0,3,0,1
2480,2100601036.avi,3,2,0,0
2481,2100601037.avi,0,3,0,0
2482,2100601038.avi,0,3,0,0
2483,2100601039.avi,1,2,1,1
2484,2100601040.avi,0,3,0,0
2485,2100601041.avi,0,3,0,0
2486,2100601042.avi,0,3,0,0
2487,2100601043.avi,0,3,0,0
2488,2100601044.avi,0,3,0,0
2489,2100601045.avi,0,3,0,0
2490,2100601046.avi,0,3,0,0
2491,2100601049.avi,1,2,0,0
2492,2100601050.avi,1,2,1,0
2493,2100601052.avi,0,2,0,0
2494,2100601053.avi,1,2,0,0
2495,2100601054.avi,1,2,0,0
2496,2100601055.avi,1,3,1,0
2497,2100601056.avi,2,2,0,0
2498,2100601057.avi,0,3,1,0
2499,2100601059.avi,1,2,0,0
2500,2100601062.avi,0,3,2,0
2501,2100601063.avi,0,3,1,0
2502,2100601064.avi,2,2,2,0
2503,2100601065.avi,0,3,0,0
2504,2100601066.avi,0,3,0,0
2505,2100601067.avi,1,3,0,0
2506,2100601068.avi,1,2,1,0
2507,2100601069.avi,2,3,0,0
2508,2100601071.avi,0,3,0,0
2509,2100601073.avi,1,3,0,0
2510,2100601074.avi,2,2,0,2
2511,2100601075.avi,0,2,0,1
2512,2100601077.avi,1,3,0,0
2513,2100601078.avi,2,2,1,1
2514,2100602001.avi,1,2,2,0
2515,2100602002.avi,0,2,0,0
2516,2100602003.avi,0,2,0,0
2517,2100602004.avi,0,2,1,0
2518,2100602005.avi,2,2,0,0
2519,2100602006.avi,2,3,1,1
2520,2100602008.avi,1,2,1,0
2521,2100602009.avi,0,2,0,0
2522,2100602010.avi,1,3,2,0
2523,2100602011.avi,2,2,2,0
2524,2100602012.avi,1,2,0,0
2525,2100602014.avi,2,2,3,0
2526,2100602015.avi,2,2,0,0
2527,2100602017.avi,0,3,2,2
2528,2100602018.avi,1,2,0,0
2529,2100602019.avi,2,2,1,0
2530,2100602020.avi,0,3,0,0
2531,2100602022.avi,1,2,0,0
2532,2100602023.avi,1,2,1,1
2533,2100602024.avi,1,2,0,0
2534,2100602025.avi,2,3,0,0
2535,2100602026.avi,1,2,2,1
2536,2100602027.avi,2,3,0,0
2537,2100602028.avi,2,2,1,1
2538,2100602029.avi,2,2,0,0
2539,2100602030.avi,0,2,0,0
2540,2100602032.avi,2,2,1,0
2541,2100602033.avi,0,3,0,0
2542,2100602034.avi,1,2,0,0
2543,2100602035.avi,2,2,0,0
2544,2100602036.avi,2,2,0,0
2545,2100602038.avi,1,2,2,2
2546,2100602040.avi,2,2,1,1
2547,2100602041.avi,2,0,1,0
2548,2100602042.avi,1,2,0,0
2549,2100602043.avi,0,3,0,0
2550,2100602044.avi,2,2,0,0
2551,2100602046.avi,1,2,0,0
2552,2100602047.avi,3,3,2,2
2553,2100602049.avi,1,3,0,0
2554,2100602050.avi,1,3,0,2
2555,2100602051.avi,0,2,0,0
2556,2100602052.avi,1,3,1,1
2557,2100602053.avi,2,2,0,0
2558,2100602054.avi,1,3,0,0
2559,2100602056.avi,2,2,2,2
2560,2100602058.avi,2,2,0,0
2561,2100602059.avi,2,2,0,0
2562,2100602060.avi,2,2,0,0
2563,2100602061.avi,0,2,0,0
2564,2100602062.avi,1,3,0,0
2565,2100602063.avi,1,3,0,0
2566,2100602065.avi,1,2,0,0
2567,2100602067.avi,2,3,0,0
2568,2100602068.avi,2,2,1,0
2569,2100602069.avi,1,2,1,0
2570,2100602072.avi,1,3,0,0
2571,2100611002.avi,1,3,1,0
2572,2100611003.avi,0,3,0,0
2573,2100611004.avi,0,3,0,0
2574,2100611005.avi,0,2,0,0
2575,2100611006.avi,1,2,1,0
2576,2100611010.avi,0,2,0,1
2577,2100611011.avi,0,3,0,0
2578,2100611012.avi,0,3,0,0
2579,2100611013.avi,1,3,0,1
2580,2100611014.avi,0,3,2,0
2581,2100611015.avi,0,3,0,0
2582,2100611016.avi,2,2,2,1
2583,2100611017.avi,2,2,0,1
2584,2100611018.avi,0,2,0,0
2585,2100611019.avi,0,2,0,0
2586,2100611021.avi,0,3,0,0
2587,2100611023.avi,2,2,0,0
2588,2100611024.avi,0,3,0,0
2589,2100611025.avi,1,3,2,1
2590,2100611026.avi,0,3,0,0
2591,2100611027.avi,3,1,0,1
2592,2100611028.avi,1,2,0,1
2593,2100611029.avi,1,2,1,0
2594,2100611031.avi,1,2,0,0
2595,2100611032.avi,1,3,0,1
2596,2100611034.avi,2,3,0,0
2597,2100611035.avi,0,3,0,0
2598,2100611036.avi,1,2,1,0
2599,2100611037.avi,1,2,1,0
2600,2100611038.avi,2,3,0,0
2601,2100611039.avi,0,3,0,0
2602,2100611040.avi,1,2,0,2
2603,2100611041.avi,0,3,0,0
2604,2100611042.avi,0,2,0,0
2605,2100611043.avi,0,2,0,0
2606,2100611044.avi,0,3,0,0
2607,2100611045.avi,1,2,0,0
2608,2100611046.avi,0,3,2,1
2609,2100611047.avi,2,2,0,0
2610,2100611048.avi,0,3,0,0
2611,2100611049.avi,0,3,1,0
2612,2100611050.avi,0,2,0,0
2613,2100611051.avi,0,3,0,0
2614,2100611052.avi,1,2,1,1
2615,2100611055.avi,0,3,0,0
2616,2100611056.avi,0,3,0,0
2617,2100611057.avi,2,2,0,0
2618,2100611058.avi,1,2,0,0
2619,2100611059.avi,0,3,1,0
2620,2100611060.avi,0,2,2,0
2621,2100611061.avi,0,3,2,0
2622,2100611062.avi,1,2,0,0
2623,2100611063.avi,0,3,0,0
2624,2100611064.avi,0,3,0,0
2625,2100611066.avi,0,3,0,0
2626,2100611067.avi,1,2,1,1
2627,2100611068.avi,1,2,1,0
2628,2100611069.avi,1,3,0,0
2629,2100611070.avi,2,2,0,0
2630,2100611071.avi,1,2,2,0
2631,2100611075.avi,0,2,0,0
2632,2100611076.avi,0,3,1,0
2633,2100611077.avi,0,3,0,0
2634,2100611078.avi,1,2,0,0
2635,2100611079.avi,0,2,0,0
2636,2100611081.avi,0,3,0,0
2637,2100611083.avi,2,2,2,1
2638,2100612001.avi,0,3,3,1
2639,2100612002.avi,2,3,0,0
2640,2100612003.avi,2,2,2,1
2641,2100612005.avi,1,2,1,0
2642,2100612006.avi,1,2,0,1
2643,2100612007.avi,1,3,1,1
2644,2100612008.avi,0,3,0,0
2645,2100612009.avi,0,1,2,0
2646,2100612010.avi,0,3,1,0
2647,2100612011.avi,0,3,0,0
2648,2100612012.avi,0,3,0,0
2649,2100612014.avi,0,3,0,0
2650,2100612015.avi,0,3,3,1
2651,2100612020.avi,0,3,1,1
2652,2100612022.avi,0,3,0,0
2653,2100612024.avi,0,3,0,1
2654,2100612025.avi,1,3,0,2
2655,2100612026.avi,0,3,0,0
2656,2100612027.avi,1,2,0,0
2657,2100612028.avi,0,2,2,1
2658,2100612029.avi,0,3,0,0
2659,2100612030.avi,1,2,1,2
2660,2100612031.avi,2,3,0,0
2661,2100612033.avi,1,2,1,0
2662,2100612034.avi,1,2,2,1
2663,2100612035.avi,0,3,0,1
2664,2100612037.avi,1,2,2,1
2665,2100612038.avi,0,3,0,0
2666,2100612040.avi,2,3,2,0
2667,2100612041.avi,1,2,2,0
2668,2100612042.avi,0,2,1,1
2669,2100612043.avi,0,3,0,2
2670,2100612044.avi,0,2,1,0
2671,2100612045.avi,1,3,0,1
2672,2100612046.avi,1,3,1,0
2673,2100612047.avi,0,3,0,0
2674,2100612048.avi,1,3,1,1
2675,2100612051.avi,0,3,2,0
2676,2100612053.avi,0,3,1,0
2677,2100612056.avi,0,2,0,0
2678,2100612057.avi,0,3,0,0
2679,2100612058.avi,2,3,1,0
2680,2100612059.avi,0,3,0,0
2681,2100612060.avi,1,3,1,0
2682,2100612061.avi,1,3,2,0
2683,2100612062.avi,2,3,2,2
2684,2100612063.avi,0,2,2,0
2685,2100612064.avi,1,2,0,0
2686,2100612065.avi,0,3,0,0
2687,2100612066.avi,0,3,0,0
2688,2100612067.avi,0,3,0,0
2689,2100612068.avi,2,2,2,0
2690,2100612069.avi,0,2,0,1
2691,2100612070.avi,1,2,1,0
2692,2100612071.avi,0,2,2,0
2693,2100612072.avi,0,3,0,0
2694,2260510110.avi,1,2,3,1
2695,2260510113.avi,2,3,1,1
2696,2260510114.avi,3,2,0,1
2697,2260510115.avi,1,3,1,0
2698,2260510116.avi,1,2,1,1
2699,2260510118.avi,2,2,2,1
2700,2260510122.avi,1,2,1,1
2701,2260510124.avi,1,2,2,1
2702,2260510125.avi,2,2,1,0
2703,2260510126.avi,1,2,0,0
2704,2260510127.avi,1,3,0,1
2705,2260510129.avi,2,2,0,0
2706,226051013.avi,1,2,1,0
2707,2260510131.avi,2,2,0,1
2708,2260510134.avi,1,2,1,0
2709,2260510136.avi,2,2,1,1
2710,2260510138.avi,1,2,0,0
2711,2260510139.avi,2,2,1,1
2712,226051014.avi,2,2,1,1
2713,2260510140.avi,2,3,1,1
2714,2260510141.avi,2,2,0,0
2715,2260510142.avi,3,2,2,0
2716,2260510143.avi,3,2,1,1
2717,2260510146.avi,2,3,1,1
2718,2260510147.avi,1,2,1,1
2719,2260510148.avi,0,2,0,0
2720,2260510151.avi,1,3,1,1
2721,2260510152.avi,0,3,0,0
2722,2260510155.avi,2,1,0,2
2723,2260510156.avi,1,2,1,0
2724,2260510158.avi,3,2,0,3
2725,2260510159.avi,2,2,0,1
2726,226051016.avi,2,2,1,1
2727,2260510160.avi,3,2,0,0
2728,2260510162.avi,3,2,1,0
2729,2260510163.avi,3,1,0,2
2730,2260510167.avi,2,2,2,1
2731,2260510168.avi,1,3,0,1
2732,226051017.avi,1,2,1,1
2733,2260510172.avi,1,3,0,1
2734,2260510174.avi,1,2,2,0
2735,2260510176.avi,1,2,3,1
2736,2260510177.avi,2,1,0,1
2737,2260510180.avi,2,2,1,0
2738,2260510182.avi,3,2,1,2
2739,2260510183.avi,2,2,1,2
2740,2260510185.avi,0,2,1,2
2741,226051019.avi,2,3,1,0
2742,226051021.avi,1,2,2,0
2743,2260510212.avi,0,3,0,0
2744,2260510213.avi,0,3,0,0
2745,2260510214.avi,0,3,0,0
2746,2260510217.avi,0,2,0,0
2747,226051022.avi,0,3,0,0
2748,2260510220.avi,0,3,0,0
2749,2260510221.avi,1,2,1,0
2750,2260510222.avi,0,3,1,0
2751,2260510223.avi,0,3,1,0
2752,2260510227.avi,1,3,1,1
2753,2260510228.avi,1,2,0,0
2754,2260510229.avi,0,3,1,0
2755,226051023.avi,0,3,1,0
2756,2260510230.avi,0,3,0,0
2757,2260510231.avi,0,3,1,0
2758,2260510232.avi,0,3,0,0
2759,2260510233.avi,0,3,1,0
2760,2260510237.avi,0,3,0,0
2761,2260510238.avi,1,3,1,0
2762,2260510240.avi,0,3,3,0
2763,2260510241.avi,0,3,1,0
2764,2260510242.avi,0,3,2,0
2765,2260510243.avi,0,3,0,0
2766,2260510244.avi,0,3,0,0
2767,2260510247.avi,0,3,0,0
2768,2260510248.avi,0,3,0,0
2769,226051025.avi,0,3,1,0
2770,2260510250.avi,0,2,0,0
2771,2260510252.avi,1,3,2,0
2772,2260510253.avi,1,3,2,0
2773,2260510254.avi,1,2,1,1
2774,2260510257.avi,1,2,1,0
2775,2260510258.avi,0,3,0,0
2776,2260510259.avi,0,3,0,0
2777,226051026.avi,0,3,0,0
2778,2260510260.avi,0,3,0,0
2779,2260510262.avi,0,2,0,0
2780,2260510266.avi,1,3,0,0
2781,2260510267.avi,0,3,0,1
2782,226051027.avi,0,3,0,0
2783,2260510270.avi,0,3,0,0
2784,2260510271.avi,1,2,0,0
2785,2260510272.avi,0,3,0,0
2786,2260510276.avi,1,2,2,0
2787,2260510277.avi,1,2,1,0
2788,2260510278.avi,0,3,0,0
2789,240846010.avi,1,3,1,0
2790,240846011.avi,0,3,1,0
2791,2408460110.avi,1,3,1,0
2792,2408460111.avi,1,2,1,1
2793,2408460118.avi,2,1,1,1
2794,240846012.avi,1,2,1,1
2795,2408460120.avi,0,2,1,0
2796,2408460123.avi,1,3,1,0
2797,2408460125.avi,0,3,0,0
2798,2408460126.avi,1,2,1,1
2799,2408460127.avi,1,2,0,0
2800,2408460129.avi,1,2,0,0
2801,240846013.avi,1,2,0,0
2802,2408460130.avi,3,2,1,1
2803,2408460131.avi,0,2,0,0
2804,2408460132.avi,3,2,0,0
2805,2408460133.avi,0,3,1,0
2806,2408460134.avi,0,3,0,0
2807,2408460135.avi,0,3,0,0
2808,2408460137.avi,0,1,0,0
2809,2408460139.avi,0,3,2,1
2810,2408460143.avi,1,2,1,0
2811,2408460145.avi,2,3,0,0
2812,2408460146.avi,0,3,1,1
2813,2408460148.avi,1,2,1,0
2814,2408460149.avi,1,2,2,0
2815,240846015.avi,0,2,0,0
2816,2408460150.avi,1,2,0,1
2817,2408460151.avi,1,3,0,0
2818,2408460152.avi,0,3,0,0
2819,2408460154.avi,0,3,0,0
2820,2408460155.avi,1,3,0,0
2821,2408460156.avi,1,2,0,0
2822,2408460158.avi,1,2,0,0
2823,2408460159.avi,1,2,1,0
2824,240846016.avi,1,2,1,1
2825,2408460163.avi,1,2,1,1
2826,2408460166.avi,1,2,1,0
2827,240846017.avi,2,2,1,1
2828,240846018.avi,1,2,1,0
2829,240846019.avi,1,2,2,1
2830,2408460211.avi,0,2,1,0
2831,2408460212.avi,0,3,0,0
2832,2408460213.avi,1,3,0,0
2833,2408460215.avi,0,3,1,0
2834,2408460217.avi,1,2,2,1
2835,2408460219.avi,1,2,0,0
2836,240846022.avi,1,2,1,1
2837,2408460220.avi,0,3,0,0
2838,2408460221.avi,1,3,1,1
2839,2408460222.avi,1,2,0,0
2840,2408460223.avi,2,2,1,1
2841,2408460225.avi,1,3,0,0
2842,2408460226.avi,1,2,0,0
2843,2408460227.avi,1,3,1,0
2844,2408460229.avi,1,2,1,0
2845,240846023.avi,0,2,2,0
2846,2408460234.avi,1,2,1,1
2847,2408460236.avi,1,3,0,0
2848,2408460237.avi,0,3,0,0
2849,2408460238.avi,1,2,2,1
2850,240846024.avi,2,2,0,0
2851,2408460240.avi,2,2,1,1
2852,2408460242.avi,0,3,1,0
2853,2408460243.avi,1,3,1,1
2854,2408460244.avi,1,2,1,1
2855,2408460246.avi,0,3,0,0
2856,2408460247.avi,1,3,1,1
2857,2408460249.avi,1,3,0,0
2858,2408460252.avi,1,3,1,1
2859,2408460254.avi,1,2,0,0
2860,2408460255.avi,1,3,1,1
2861,2408460257.avi,0,3,0,0
2862,2408460260.avi,0,3,0,0
2863,2408460261.avi,1,3,0,0
2864,2408460265.avi,0,3,1,0
2865,2408460266.avi,1,3,1,0
2866,2408460268.avi,1,3,1,0
2867,2408460269.avi,0,2,0,0
2868,240846027.avi,1,2,1,1
2869,2408460271.avi,0,2,1,0
2870,2408460272.avi,1,2,1,0
2871,2408460274.avi,1,2,1,1
2872,2408460276.avi,0,3,1,0
2873,2408460277.avi,1,3,0,1
2874,2408460278.avi,1,2,0,0
2875,240846028.avi,1,2,1,0
2876,2408460280.avi,0,3,0,0
2877,240846029.avi,0,2,1,0
2878,24851011.mp4,0,2,0,0
2879,248510111.mp4,1,3,0,0
2880,248510112.mp4,0,3,1,0
2881,248510114.mp4,1,2,1,0
2882,248510116.mp4,0,3,0,0
2883,248510117.mp4,0,3,1,0
2884,248510118.mp4,0,2,2,0
2885,248510119.mp4,1,3,0,0
2886,248510120.mp4,0,3,0,0
2887,248510125.mp4,1,3,0,0
2888,248510127.mp4,0,2,1,0
2889,248510128.mp4,0,3,0,0
2890,248510129.mp4,0,3,1,0
2891,24851013.mp4,1,3,0,0
2892,248510131.mp4,1,2,0,0
2893,248510136.mp4,0,3,1,0
2894,248510137.mp4,0,3,0,1
2895,24851014.mp4,1,2,0,0
2896,248510142.mp4,1,2,1,0
2897,248510147.mp4,0,3,1,0
2898,248510148.mp4,0,3,0,0
2899,24851015.mp4,0,3,0,0
2900,248510150.mp4,1,3,0,0
2901,248510151.mp4,1,3,1,1
2902,248510153.mp4,0,2,0,0
2903,248510155.mp4,0,3,0,0
2904,248510156.mp4,0,2,1,0
2905,248510157.mp4,0,2,0,0
2906,248510160.mp4,0,3,0,0
2907,248510161.mp4,0,3,0,0
2908,248510163.mp4,0,2,0,0
2909,248510164.mp4,1,3,1,0
2910,248510167.mp4,1,3,1,0
2911,248510170.mp4,0,3,0,0
2912,24851018.mp4,1,3,0,0
2913,24851019.mp4,0,3,1,0
2914,248510211.mp4,0,3,0,0
2915,248510212.mp4,0,3,1,0
2916,248510213.mp4,1,2,0,0
2917,248510214.mp4,0,2,1,0
2918,248510215.mp4,0,3,0,0
2919,248510216.mp4,0,3,1,2
2920,24851022.mp4,1,3,2,0
2921,248510220.mp4,0,3,0,0
2922,248510223.mp4,0,3,0,0
2923,248510225.mp4,0,3,0,0
2924,248510227.mp4,0,3,0,0
2925,248510229.mp4,0,3,0,0
2926,248510230.mp4,0,3,0,0
2927,248510232.mp4,0,3,0,0
2928,248510233.mp4,0,3,1,0
2929,248510235.mp4,1,3,1,0
2930,248510236.mp4,0,3,0,0
2931,24851024.mp4,0,3,0,0
2932,248510241.mp4,0,3,2,0
2933,248510242.mp4,0,3,2,1
2934,248510245.mp4,0,3,0,0
2935,248510246.mp4,0,3,1,0
2936,248510248.mp4,0,3,0,0
2937,248510249.mp4,0,3,1,0
2938,248510250.mp4,1,2,0,1
2939,248510251.mp4,0,3,0,0
2940,248510253.mp4,0,3,0,0
2941,248510255.mp4,0,3,1,0
2942,248510256.mp4,0,3,0,0
2943,248510259.mp4,0,3,0,0
2944,24851026.mp4,0,3,0,0
2945,248510260.mp4,0,3,0,0
2946,248510262.mp4,0,3,2,0
2947,248510264.mp4,0,2,3,0
2948,248510265.mp4,0,3,2,0
2949,248510267.mp4,0,3,1,1
2950,248510268.mp4,1,3,1,0
2951,24851027.mp4,0,3,0,0
2952,248510271.mp4,0,3,1,0
2953,248510272.mp4,0,3,0,0
2954,248510273.mp4,0,3,0,0
2955,248510276.mp4,0,3,0,0
2956,248510278.mp4,0,2,0,0
2957,24851028.mp4,0,3,0,0
2958,2904280110.mp4,0,3,1,0
2959,29042801110.mp4,0,3,0,0
2960,29042801170.mp4,1,3,1,0
2961,29042801180.mp4,1,2,1,0
2962,2904280120.mp4,0,3,0,0
2963,29042801220.mp4,1,2,1,1
2964,29042801230.mp4,2,3,1,0
2965,29042801250.mp4,0,3,0,0
2966,29042801260.mp4,0,3,0,0
2967,29042801290.mp4,0,3,0,0
2968,29042801300.mp4,1,3,0,0
2969,29042801320.mp4,0,3,0,0
2970,29042801340.mp4,1,3,0,0
2971,29042801350.mp4,1,3,0,0
2972,29042801370.mp4,1,1,1,1
2973,29042801390.mp4,2,3,1,1
2974,2904280140.mp4,1,2,0,0
2975,29042801440.mp4,1,2,1,1
2976,29042801450.mp4,0,3,0,0
2977,29042801470.mp4,2,3,2,1
2978,29042801480.mp4,1,2,0,1
2979,2904280150.mp4,1,3,1,0
2980,29042801500.mp4,0,3,0,0
2981,29042801550.mp4,2,2,0,1
2982,29042801570.mp4,1,2,0,0
2983,29042801580.mp4,0,3,0,0
2984,2904280160.mp4,1,2,0,0
2985,29042801600.mp4,1,3,0,0
2986,29042801630.mp4,0,3,0,0
2987,29042801640.mp4,1,3,0,0
2988,29042801650.mp4,1,2,0,1
2989,29042801680.mp4,1,2,0,1
2990,29042801690.mp4,1,2,2,1
2991,2904280170.mp4,1,2,0,0
2992,29042801710.mp4,1,3,1,0
2993,29042801740.mp4,1,3,1,1
2994,29042801750.mp4,1,3,0,0
2995,29042801770.mp4,2,3,1,0
2996,29042801780.mp4,0,2,0,1
2997,29042801790.mp4,0,2,3,0
2998,2904280180.mp4,0,3,1,0
2999,2904280190.mp4,0,3,0,0
3000,29042802110.mp4,0,2,1,0
3001,29042802140.mp4,1,2,1,0
3002,29042802150.mp4,0,2,0,0
3003,29042802180.mp4,0,3,1,1
3004,29042802200.mp4,0,3,0,0
3005,29042802220.mp4,0,3,1,0
3006,29042802240.mp4,1,3,1,1
3007,29042802260.mp4,1,3,1,1
3008,29042802280.mp4,0,3,0,0
3009,2904280230.mp4,1,3,1,1
3010,29042802310.mp4,1,3,1,0
3011,29042802320.mp4,1,3,0,0
3012,29042802340.mp4,0,3,1,0
3013,29042802350.mp4,0,3,0,0
3014,29042802380.mp4,0,2,0,0
3015,29042802390.mp4,0,2,0,0
3016,29042802410.mp4,0,3,0,0
3017,29042802420.mp4,0,3,0,0
3018,29042802430.mp4,0,3,0,0
3019,29042802440.mp4,1,3,0,0
3020,29042802450.mp4,0,3,1,0
3021,29042802460.mp4,0,3,1,0
3022,29042802470.mp4,0,3,1,0
3023,29042802480.mp4,1,3,0,0
3024,2904280250.mp4,1,2,0,0
3025,29042802500.mp4,0,3,0,0
3026,29042802510.mp4,0,3,1,0
3027,29042802520.mp4,0,3,0,0
3028,29042802530.mp4,0,3,0,0
3029,29042802560.mp4,0,3,0,0
3030,29042802570.mp4,0,3,0,0
3031,2904280260.mp4,2,1,1,1
3032,29042802600.mp4,1,2,1,0
3033,29042802640.mp4,1,3,0,0
3034,29042802660.mp4,1,2,0,0
3035,29042802670.mp4,0,3,0,0
3036,29042802680.mp4,0,3,1,0
3037,29042802690.mp4,0,3,0,0
3038,2904280270.mp4,2,2,0,0
3039,29042802700.mp4,0,3,0,0
3040,29042802720.mp4,0,3,1,0
3041,29042802740.mp4,1,3,0,0
3042,29042802750.mp4,0,3,0,0
3043,29042802760.mp4,1,3,2,0
3044,29042802770.mp4,0,2,0,0
3045,29042802790.mp4,0,3,0,0
3046,2904280280.mp4,1,3,1,1
3047,29042802800.mp4,1,3,0,0
3048,29042802830.mp4,0,3,0,0
3049,29042802860.mp4,0,3,2,0
3050,2904280290.mp4,1,2,1,0
3051,303830110.mp4,1,2,1,1
3052,303830113.mp4,1,1,1,1
3053,303830115.mp4,2,2,0,1
3054,303830117.mp4,1,3,0,0
3055,303830118.mp4,0,3,0,0
3056,303830121.mp4,1,3,0,0
3057,303830122.mp4,1,3,0,1
3058,303830123.mp4,1,2,0,1
3059,303830126.mp4,2,1,1,1
3060,303830127.mp4,1,3,0,0
3061,303830128.mp4,1,2,1,0
3062,30383013.mp4,1,3,0,0
3063,303830131.mp4,2,2,0,2
3064,303830132.mp4,1,2,0,0
3065,303830133.mp4,2,2,0,1
3066,303830138.mp4,2,3,0,0
3067,303830139.mp4,3,1,1,1
3068,30383014.mp4,1,3,0,0
3069,303830141.mp4,3,3,0,0
3070,303830143.mp4,2,2,0,0
3071,303830144.mp4,3,3,0,0
3072,303830146.mp4,2,2,2,1
3073,303830147.mp4,1,3,0,3
3074,303830148.mp4,2,2,1,1
3075,303830149.mp4,1,0,1,1
3076,30383015.mp4,1,2,1,1
3077,303830151.mp4,1,3,1,1
3078,303830155.mp4,0,1,2,0
3079,303830156.mp4,0,3,1,0
3080,303830157.mp4,0,3,1,1
3081,303830158.mp4,2,3,0,0
3082,303830159.mp4,2,2,1,0
3083,30383016.mp4,0,3,0,0
3084,303830160.mp4,2,2,1,1
3085,303830161.mp4,1,2,1,1
3086,303830162.mp4,2,3,1,2
3087,303830166.mp4,1,3,0,0
3088,303830167.mp4,1,2,0,1
3089,303830169.mp4,1,2,1,0
3090,303830171.mp4,1,3,0,0
3091,303830174.mp4,1,3,0,0
3092,303830175.mp4,0,2,0,0
3093,303830178.mp4,1,2,1,0
3094,303830182.mp4,1,3,0,1
3095,303830183.mp4,1,2,1,1
3096,303830184.mp4,1,3,1,1
3097,303830210.mp4,1,3,0,0
3098,303830211.mp4,1,3,1,1
3099,303830212.mp4,1,3,0,0
3100,303830216.mp4,0,2,2,3
3101,303830217.mp4,1,3,1,0
3102,303830218.mp4,1,2,1,1
3103,30383022.mp4,1,2,0,1
3104,303830220.mp4,0,3,0,0
3105,303830221.mp4,1,3,1,0
3106,303830223.mp4,1,3,0,1
3107,303830224.mp4,0,2,0,0
3108,303830225.mp4,0,2,0,0
3109,303830227.mp4,1,3,1,1
3110,303830229.mp4,1,2,1,1
3111,30383023.mp4,2,1,0,0
3112,303830234.mp4,1,3,1,1
3113,303830236.mp4,0,3,1,0
3114,303830239.mp4,1,3,1,0
3115,303830240.mp4,0,3,1,0
3116,303830241.mp4,1,3,1,1
3117,303830242.mp4,0,3,0,0
3118,303830245.mp4,0,3,0,0
3119,303830246.mp4,1,2,1,1
3120,303830247.mp4,0,3,0,0
3121,303830249.mp4,0,3,0,0
3122,30383025.mp4,1,2,1,1
3123,303830250.mp4,0,2,0,0
3124,303830255.mp4,0,3,0,0
3125,303830258.mp4,0,3,0,0
3126,303830259.mp4,0,3,0,0
3127,303830263.mp4,0,3,3,0
3128,303830269.mp4,0,2,1,1
3129,303830270.mp4,1,3,1,1
3130,303830273.mp4,0,3,0,0
3131,303830274.mp4,0,3,1,1
3132,303830278.mp4,0,2,0,0
3133,30383028.mp4,2,3,1,1
3134,3100621001.avi,1,3,2,0
3135,3100621002.avi,0,3,3,1
3136,3100621003.avi,0,3,1,0
3137,3100621004.avi,1,2,2,0
